imdb_id,budget,genres,production_countries,revenue,runtime,spoken_languages,vote_average,vote_count
tt0112508,-0.5220025900749554,Comedy,-0.4497006498010294,-0.3608401644506978,-1.0556493337978277,1.62806354745724,-0.07584272128283492,-0.1417199249188913
tt0112571,-0.20322350176472304,Comedy,0.8598122680383783,-0.3829568274078214,0.1558981597335175,-0.5467521255157936,0.0338871733391383,-0.5159366224893747
tt0109445,-0.8110193035038596,Comedy,-0.4497006498010294,-0.530697059425651,-0.9158553922365186,-0.5467521255157936,1.2409160141808486,0.13264568267485255
tt0109635,0.7820936802850861,Drama,-0.4497006498010294,1.004023357368886,0.5286820038970084,-0.5467521255157936,-0.40503240514875555,-0.3639110891013658
tt0109686,-0.3481230873602832,Comedy,-0.4497006498010294,1.2460999962595798,-0.2168856844299733,-0.5467521255157936,0.2533469625830857,1.1446499729796455
tt0109707,-0.2901632531220591,Comedy,-0.4497006498010294,-0.5107813899397805,0.7150739259787537,-0.5467521255157936,1.1311861195588744,0.015702964684076476
tt0113303,-0.23220341888383506,Drama,-0.4497006498010294,-0.4648279954191147,-0.40327760651171873,-0.5467521255157936,-1.3926014567465184,-0.5375260473492103
tt0110005,-0.6669021756705156,Drama,-0.4497006498010294,-0.5314394044411449,-0.5896695285934641,-0.5467521255157936,0.6922665410709805,-0.2901472208302609
tt0110066,-0.5075126315153994,Comedy,-1.7592135676404372,-0.3620299980547265,0.0627021986926448,0.5406557109707233,-0.2953025105267823,-0.543822962933329
tt0113463,-0.40608292159850723,Drama,-0.4497006498010294,-0.5356253802290373,1.27424969222399,-0.5467521255157936,-1.173141667502571,-0.5501198785174477
tt0110216,0.9269932658806462,Comedy,-0.4497006498010294,-0.2843365522968624,-0.12368972338910061,-0.5467521255157936,-1.721791140612439,-0.21638335255915603
tt0103994,-0.7538419270278516,Drama,-0.4497006498010294,-0.3959450958051874,-0.31008164547084605,0.5406557109707233,0.36307685720505894,-0.4961463163678588
tt0113691,-0.31914317024117117,Drama,-0.4497006498010294,-0.4982896655297868,-0.26348366495040965,-0.5467521255157936,0.14361706796111248,-0.533927809872571
tt0109836,0.49229450909396577,Drama,2.169325185877786,0.26157795298535325,0.5286820038970084,-0.5467521255157936,-0.1855726159048091,-0.31443532379757594
tt0110638,0.0865756694263973,Drama,-0.4497006498010294,0.22283962507005423,0.016104218172208452,-0.5467521255157936,-0.1855726159048091,-0.44397187295658946
tt0114069,0.6371940946895259,Action,-0.4497006498010294,0.828213400510528,0.7150739259787537,1.62806354745724,0.14361706796111248,-0.08954548150762198
tt0114113,-0.49302267295584334,Comedy,-0.4497006498010294,-0.5330137552226192,0.0627021986926448,-0.5467521255157936,0.36307685720505894,-0.5510194378866076
tt0105652,-0.8002097944184309,Comedy,-0.4497006498010294,-0.5525231310097798,-0.31008164547084605,0.5406557109707233,-0.1855726159048091,-0.5510194378866076
tt0114214,0.11555558654550933,Action,0.8598122680383783,-0.41860234343490077,-0.2168856844299733,-0.5467521255157936,-0.07584272128283492,-0.17140538410116524
tt0114296,-0.174243584645611,Drama,-0.4497006498010294,-0.4633814798045813,-0.17028770390953696,-0.5467521255157936,0.14361706796111248,-0.5528185566249272
tt0110907,-0.3771030044793952,Drama,-0.4497006498010294,-0.4713828011021759,0.9946618091013719,3.802879220430274,-1.0634117728805978,-0.529430013026772
tt0111255,0.49229450909396577,Action,0.8598122680383783,0.6863095382085123,-0.07709174286866426,-0.5467521255157936,-0.8439519836366504,-0.27395515218538424
tt0111282,0.7820936802850861,Action,0.8598122680383783,0.8770337264590395,0.4354860428561356,1.62806354745724,0.5825366464490064,0.2882694535395007
tt0111161,-0.0873038332882749,Drama,-0.4497006498010294,-0.34735549763094115,1.414043633785299,-0.5467521255157936,2.4479448550225578,6.9594017352286945
tt0114614,-0.0873038332882749,Action,-0.4497006498010294,-0.5240493614495093,-0.6362675091139005,-0.5467521255157936,-0.8439519836366504,-0.43317716052667166
tt0114857,0.05759575230728527,Action,-0.4497006498010294,-0.37860443445458497,-0.26348366495040965,-0.5467521255157936,-0.9536818782586236,-0.4124872950359959
tt0114924,-0.31914317024117117,Comedy,-0.4497006498010294,0.7714245417765531,-0.40327760651171873,-0.5467521255157936,0.2533469625830857,-0.2532652866947085
tt0110598,-0.7248620099087396,Drama,0.8598122680383783,-0.4435872697394526,-0.26348366495040965,-0.5467521255157936,0.6922665410709805,-0.465561297816425
tt0109040,-0.3771030044793952,Comedy,-0.4497006498010294,0.22672314593894208,-1.1954432753591366,-0.5467521255157936,0.14361706796111248,0.9557425054560842
tt0109444,0.9849531001188702,Action,-0.4497006498010294,1.017652810397704,1.3674456532648627,-0.5467521255157936,0.14361706796111248,-0.20828731823671767
tt0109446,0.49229450909396577,Drama,-0.4497006498010294,0.30240103345575803,0.34229008181526294,-0.5467521255157936,0.14361706796111248,-0.3009419332601787
tt0109830,0.7820936802850861,Comedy,-0.4497006498010294,4.380623711945453,1.414043633785299,-0.5467521255157936,2.118755171156636,6.7695947083359735
tt0109831,-0.6379222585514035,Comedy,-0.4497006498010294,1.3001443291588324,0.24909412077439022,-0.5467521255157936,0.36307685720505894,0.029196355221473715
tt0110093,0.49229450909396577,Action,-0.4497006498010294,-0.10276412906390679,0.5286820038970084,0.5406557109707233,-1.0634117728805978,-0.5222335380734934
tt0107426,0.20249533790284543,Drama,3.478838103717194,-0.5182730227321541,1.3208476727444263,-0.5467521255157936,-0.2953025105267823,-0.49074896015289987
tt0110622,0.05759575230728527,Comedy,-0.4497006498010294,-0.18147598382508462,-1.3352372169204458,-0.5467521255157936,0.14361706796111248,-0.07785120970854438
tt0110950,-0.4785327143962873,Drama,-0.4497006498010294,-0.40748561856392457,-0.5896695285934641,-0.5467521255157936,0.2533469625830857,-0.397194785760279
tt0111257,0.05759575230728527,Action,-0.4497006498010294,1.9970171224573636,0.20249614025395388,-0.5467521255157936,0.5825366464490064,1.0726852234468602
tt0111503,2.520888707431808,Action,-0.4497006498010294,2.203968792973835,1.3674456532648627,2.7154713839437568,0.5825366464490064,0.4645830898948246
tt0111756,1.0139330172379821,Drama,-0.4497006498010294,-0.3712970723725626,3.6973446792866804,-0.5467521255157936,0.2533469625830857,-0.37650492026960325
tt0110399,-0.5220025900749554,Action,-0.4497006498010294,-0.3397064290325952,-0.5430715480730278,-0.5467521255157936,-0.2953025105267823,-0.5312291317650916
tt0111301,0.20249533790284543,Action,0.8598122680383783,0.16999738234629078,-0.4498755870321551,0.5406557109707233,-2.3801705083442815,-0.2622608803863066
tt0110027,-0.05832391616916286,Action,2.169325185877786,-0.2857922021139983,-0.5896695285934641,-0.5467521255157936,-1.9412509298563865,-0.4601639416014661
tt0106226,0.1735154207837334,Drama,-0.4497006498010294,-0.3188686417788145,1.27424969222399,0.5406557109707233,0.8019964356929538,-0.4043912607135575
tt0109067,-0.3168247768716422,Comedy,-0.4497006498010294,-0.40070483780325117,-0.2168856844299733,-0.5467521255157936,-1.2828715621245452,-0.5213339787043336
tt0109254,0.6371940946895259,Action,-0.4497006498010294,0.3140009467270343,-0.3566796259912824,-0.5467521255157936,-0.8439519836366504,-0.1588115529329278
tt0106489,-0.174243584645611,Drama,-0.4497006498010294,-0.42780614065518596,0.4354860428561356,0.5406557109707233,1.2409160141808486,-0.15701243419460817
tt0106505,-0.4350628387176193,Drama,-0.4497006498010294,-0.5349256129706946,-1.0090513532773913,-0.5467521255157936,-2.8190900868321753,-0.5501198785174477
tt0106519,0.05759575230728527,Action,-0.4497006498010294,-0.2878591375153423,1.5072395948261719,0.5406557109707233,1.5701056980467691,0.16502981996460592
tt0106582,1.2167924370717664,Action,2.169325185877786,1.302323284091854,0.016104218172208452,-0.5467521255157936,-0.1855726159048091,-0.019379850713156344
tt0109456,0.34739492349840556,Drama,-0.4497006498010294,-0.41006066309043804,0.4354860428561356,0.5406557109707233,-0.9536818782586236,-0.4538670260173474
tt0106677,-0.6118403331442027,Comedy,-0.4497006498010294,-0.49545643967345704,-0.4498755870321551,-0.5467521255157936,1.2409160141808486,-0.030174563143074134
tt0106941,0.05759575230728527,Comedy,-0.4497006498010294,-0.4725064390307704,-0.8226594311956459,-0.5467521255157936,-0.624492194392703,-0.48984940078374006
tt0106918,0.40535475773662966,Drama,-0.4497006498010294,1.4133031615571543,1.9732194000305352,-0.5467521255157936,0.36307685720505894,-0.09764151583006032
tt0107076,-0.2901632531220591,Action,-0.4497006498010294,-0.01366081967489164,-0.6828654896343368,-0.5467521255157936,-0.1855726159048091,-0.3459199017181695
tt0107144,-0.0873038332882749,Action,-0.4497006498010294,0.41985460779630884,-1.1954432753591366,-0.5467521255157936,-0.07584272128283492,-0.14261948428805113
tt0107206,0.34739492349840556,Action,-0.4497006498010294,0.7345977076968752,0.7616719064991901,-0.5467521255157936,0.5825366464490064,-0.20648819949839806
tt0107207,-0.4350628387176193,Drama,0.8598122680383783,-0.07474581777491993,0.9946618091013719,-0.5467521255157936,1.4603758034247951,-0.2325754212040327
tt0110265,-0.7683318855874076,Action,0.8598122680383783,-0.5505824659518233,-0.7294634701547732,0.5406557109707233,-0.1855726159048091,-0.4592643822323063
tt0107507,-0.42057288015806327,Comedy,-0.4497006498010294,-0.47149244792465167,-0.3566796259912824,-0.5467521255157936,0.911726330314927,-0.407089938821037
tt0107554,-0.7103720513491836,Drama,-0.4497006498010294,-0.350568618976547,-0.6828654896343368,-0.5467521255157936,1.0214562249369012,-0.3980943451294388
tt0116253,0.7820936802850861,Action,-0.4497006498010294,0.33409056636605255,0.9946618091013719,-0.5467521255157936,-0.5147622997707297,-0.32433047685833394
tt0107614,-0.0873038332882749,Comedy,-0.4497006498010294,2.6581590768147842,0.6218779649378811,-0.5467521255157936,0.8019964356929538,0.9143627744747326
tt0110678,-0.23220341888383506,Action,-0.4497006498010294,-0.44198342749268316,0.2956921012948266,-0.5467521255157936,-0.1855726159048091,-0.48175336646130174
tt0107818,-0.05832391616916286,Drama,-0.4497006498010294,0.9506253984926835,0.6218779649378811,-0.5467521255157936,1.4603758034247951,0.3575355249648065
tt0107822,-0.6089423414322914,Drama,2.169325185877786,0.2957398998318041,0.4354860428561356,0.5406557109707233,0.911726330314927,-0.2982432551526993
tt0107840,-0.40608292159850723,Drama,-0.4497006498010294,-0.35336502417075233,-0.12368972338910061,0.5406557109707233,0.6922665410709805,-0.5168361818585345
tt0110955,-0.49302267295584334,Comedy,-0.4497006498010294,-0.47037447247384584,-0.6828654896343368,-0.5467521255157936,0.47280675182703313,-0.4700590946622241
tt0107943,-0.4785327143962873,Drama,0.8598122680383783,-0.3845004639781541,1.0412597896218083,-0.5467521255157936,1.3506459088028218,-0.3675093265780051
tt0110971,0.34739492349840556,Comedy,0.8598122680383783,-0.3765350535615482,0.7616719064991901,0.5406557109707233,-0.40503240514875555,-0.48445204456878116
tt0107978,-0.174243584645611,Action,-0.4497006498010294,-0.4757820878142714,-0.3566796259912824,0.5406557109707233,-2.270440613722307,-0.28115162713866276
tt0107977,-0.23220341888383506,Comedy,0.8598122680383783,-0.2935089293158447,-0.3566796259912824,-0.5467521255157936,0.14361706796111248,-0.04186883494215174
tt0107983,-0.4785327143962873,Action,0.8598122680383783,-0.5297912449356927,-0.5430715480730278,-0.5467521255157936,-0.624492194392703,-0.5267313349192925
tt0108000,-0.788617827570786,Drama,-0.4497006498010294,-0.5463430605373929,0.10930017921308116,-0.5467521255157936,-0.7342220890146771,-0.5501198785174477
tt0108002,-0.4640427558367313,Drama,-0.4497006498010294,-0.388048959763379,0.10930017921308116,0.5406557109707233,1.0214562249369012,-0.3908978701761603
tt0108052,-0.174243584645611,Drama,-0.4497006498010294,1.7853468757196571,3.8837366013684256,2.7154713839437568,2.2284850657786115,3.4313298893838975
tt0111127,-0.4350628387176193,Comedy,-0.4497006498010294,-0.49671085318162306,-0.7760614506752096,-0.5467521255157936,0.14361706796111248,-0.4358758386341511
tt0108160,-0.20322350176472304,Comedy,-0.4497006498010294,1.1043525289739171,-0.31008164547084605,-0.5467521255157936,0.2533469625830857,0.007606930361638132
tt0108162,0.34739492349840556,Drama,-0.4497006498010294,0.29282860019753226,-0.17028770390953696,-0.5467521255157936,-1.5023313513684917,-0.42957892305003237
tt0108174,-0.23220341888383506,Comedy,-0.4497006498010294,-0.4808492776102124,-0.8692574117160823,0.5406557109707233,-0.1855726159048091,-0.44127319484911
tt0111323,-0.5973503745846467,Action,-0.4497006498010294,-0.49766193838089423,-0.7294634701547732,-0.5467521255157936,-0.1855726159048091,-0.5114388256435757
tt6673843,0.6371940946895259,Action,-0.4497006498010294,-0.4336942296090026,-0.4498755870321551,-0.5467521255157936,-1.3926014567465184,-0.48535160393794097
tt0108333,0.05759575230728527,Action,0.8598122680383783,-0.16134254912657062,-0.31008164547084605,-0.5467521255157936,-0.07584272128283492,-0.3621119703630462
tt0108358,-0.0873038332882749,Action,-0.4497006498010294,-0.14237383079449065,0.8548678675400628,1.62806354745724,1.2409160141808486,0.009406049099957764
tt0108399,-0.4495527972771753,Action,-0.4497006498010294,-0.46424358113053094,0.3888880623356993,0.5406557109707233,1.3506459088028218,0.12634876709073384
tt0099785,-0.2901632531220591,Comedy,-0.4497006498010294,2.9157980315092327,-0.40327760651171873,-0.5467521255157936,0.911726330314927,1.6780886788914162
tt0103064,2.0861899506451276,Action,0.8598122680383783,3.2310577560863987,1.1810537311831173,0.5406557109707233,1.5701056980467691,3.285601271580007
tt6673844,-0.4640427558367313,Comedy,-0.4497006498010294,-0.5176776619569455,-0.17028770390953696,-0.5467521255157936,-0.624492194392703,-0.543822962933329
tt0115956,0.5212744262130777,Drama,-0.4497006498010294,0.18045838792239083,0.24909412077439022,-0.5467521255157936,-0.07584272128283492,-0.3432212236106901
tt0116269,-0.4350628387176193,Comedy,-0.4497006498010294,-0.4823784377431137,-0.962453372756955,-0.5467521255157936,-1.6120612459904657,-0.5555172347324067
tt0117104,-0.0873038332882749,Comedy,-0.4497006498010294,-0.4803398001742148,-0.31008164547084605,-0.5467521255157936,-0.8439519836366504,-0.5357269286108907
tt0117420,0.05759575230728527,Action,0.8598122680383783,-0.13585628974674807,-0.7760614506752096,-0.5467521255157936,-1.0634117728805978,-0.4457709916949091
tt0115963,-0.3771030044793952,Drama,-0.4497006498010294,-0.373353425199736,-0.4964735675525914,-0.5467521255157936,0.0338871733391383,-0.21008643697503732
tt0117260,-0.6726981590943379,Action,-0.4497006498010294,-0.5316951257227703,-0.5896695285934641,0.5406557109707233,-0.8439519836366504,-0.5546176753632468
tt0117500,1.3616920226673266,Action,-0.4497006498010294,1.8850374464716617,1.134455750662681,-0.5467521255157936,0.6922665410709805,0.7668350379325227
tt0117998,1.8543506136922312,Action,-0.4497006498010294,3.0452551489806043,0.0627021986926448,-0.5467521255157936,-0.1855726159048091,0.3098588783993363
tt0115571,-0.0873038332882749,Action,0.8598122680383783,-0.45138421780272137,0.1558981597335175,-0.5467521255157936,-0.1855726159048091,-0.3792035983770827
tt0057012,-0.7596379104516741,Drama,0.8598122680383783,-0.48492311741444166,-0.7760614506752096,-0.5467521255157936,1.8992953819126899,0.7650359191942031
tt0117765,0.6371940946895259,Drama,-0.4497006498010294,0.27106476492133513,0.1558981597335175,-0.5467521255157936,-2.05098082447836,-0.37020800468548454
tt0116669,0.49229450909396577,Comedy,-0.4497006498010294,-0.12697372532810844,0.0627021986926448,-0.5467521255157936,-0.40503240514875555,-0.2532652866947085
tt0117951,-0.6958820927896275,Drama,-0.4497006498010294,-0.43360558053513903,-0.8692574117160823,-0.5467521255157936,1.6798355926687425,1.9029785211813703
tt0116629,1.3616920226673266,Action,-0.4497006498010294,5.392474059382348,1.553837575346608,-0.5467521255157936,0.2533469625830857,2.4400154645697802
tt0116277,0.7820936802850861,Drama,-0.4497006498010294,-0.418064051410773,0.20249614025395388,-0.5467521255157936,-0.624492194392703,-0.37740447963876306
tt0116583,2.0861899506451276,Drama,-0.4497006498010294,0.17520373226474997,-0.962453372756955,0.5406557109707233,0.5825366464490064,0.5041637021378566
tt0115798,0.5502543433321898,Comedy,-0.4497006498010294,0.19475998725427143,-0.7294634701547732,-0.5467521255157936,-0.624492194392703,-0.016681172605676895
tt0116778,-0.02934399905005083,Comedy,-0.4497006498010294,-0.37150498283594413,0.0627021986926448,-0.5467521255157936,0.47280675182703313,-0.33602474865741155
tt0116213,2.0861899506451276,Action,0.8598122680383783,1.2098556841237234,0.1558981597335175,-0.5467521255157936,-0.7342220890146771,-0.06165914106366769
tt0116040,1.5065916082628867,Action,-0.4497006498010294,0.6051562384610377,0.1558981597335175,-0.5467521255157936,-0.5147622997707297,-0.21278511508251677
tt0116905,-0.6669021756705156,Drama,-0.4497006498010294,-0.4570496723952562,1.0878577701422445,0.5406557109707233,0.6922665410709805,-0.4880502820454204
tt0117333,0.11555558654550933,Drama,-0.4497006498010294,0.5529268898145302,0.5286820038970084,-0.5467521255157936,-0.07584272128283492,-0.26405999912462624
tt0117628,-0.7103720513491836,Comedy,-0.4497006498010294,-0.4846151965303738,-0.7294634701547732,0.5406557109707233,-0.624492194392703,-0.49524675699869897
tt0116320,-0.0873038332882749,Action,-0.4497006498010294,-0.42849515066138,-0.5430715480730278,-0.5467521255157936,-1.173141667502571,-0.5150370631202149
tt0116313,-0.05832391616916286,Comedy,-0.4497006498010294,0.2935564251061002,-0.4498755870321551,-0.5467521255157936,0.2533469625830857,-0.4043912607135575
tt0117438,1.5065916082628867,Action,-0.4497006498010294,1.6989330540457788,0.24909412077439022,-0.5467521255157936,0.14361706796111248,-0.1255278562740146
tt0115857,0.6371940946895259,Action,-0.4497006498010294,-0.11541323833212926,-0.2168856844299733,-0.5467521255157936,-1.0634117728805978,-0.2973436957835395
tt0117008,0.23147525502195745,Comedy,-0.4497006498010294,-0.3101058045576343,-0.6362675091139005,-0.5467521255157936,0.6922665410709805,0.24329148508150988
tt0116191,-0.6379222585514035,Drama,-0.4497006498010294,-0.3918242239553665,0.4354860428561356,-0.5467521255157936,0.47280675182703313,-0.42238244809675385
tt0115986,-0.4350628387176193,Action,-0.4497006498010294,-0.4232252907413992,-1.2886392364000094,0.5406557109707233,-1.173141667502571,-0.4520679072790278
tt0117718,-0.6379222585514035,Comedy,-0.4497006498010294,-0.46160721735547067,0.24909412077439022,-0.5467521255157936,0.5825366464490064,-0.543822962933329
tt0116225,0.6371940946895259,Action,-0.4497006498010294,-0.24592657531081472,-0.6828654896343368,-0.5467521255157936,-0.7342220890146771,-0.21638335255915603
tt0115632,-0.7259617687834928,Drama,-0.4497006498010294,-0.5317155412114556,-0.17028770390953696,0.5406557109707233,0.36307685720505894,-0.47185821340054374
tt0117918,0.49229450909396577,Comedy,-0.4497006498010294,-0.16166466259635554,1.0878577701422445,-0.5467521255157936,-0.40503240514875555,-0.42238244809675385
tt0104109,-0.8060057778422532,Drama,0.8598122680383783,-0.5514482937413048,-0.12368972338910061,-0.5467521255157936,-0.2953025105267823,-0.558215912839886
tt0068646,-0.6379222585514035,Drama,-0.4497006498010294,1.2300226133245298,2.951776990959699,1.62806354745724,2.4479448550225578,4.859830167609685
tt0104558,-0.7857198358588748,Action,-0.4497006498010294,-0.4045483137456696,-0.7760614506752096,2.7154713839437568,0.47280675182703313,-0.46106350097062593
